Serial_No,Time,Fa,Fb,Ca_feed,Cb_feed,T0,Q,Tcin,Fc,Ca,Cb,Cc,Cd,T,Tc,h,Xa,Fin,Ca0_eff,k_f,rate_net
109,00:25:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,43.03673465036971,43.03673465036971,6.963265349630313,6.963265349630313,302.9775866253396,293.00858576418017,0.1667013055958596,13.926530699260564,2.78e-06,50.0,3.2e-05,0.05876
110,00:25:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.98580762850059,42.98580762850059,7.0141923714994325,7.0141923714994325,302.97730475923663,293.0085855216631,0.16670131721166762,14.028384742998812,2.78e-06,50.0,3.2e-05,0.058621
111,00:25:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.93507581951641,42.93507581951641,7.064924180483609,7.064924180483609,302.977022517498,293.008585278822,0.16670132882102595,14.129848360967156,2.78e-06,50.0,3.2e-05,0.058483
112,00:25:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.88453831248984,42.88453831248984,7.115461687510182,7.115461687510182,302.97673991011897,293.0085850356655,0.16670134042393817,14.23092337502031,2.78e-06,50.0,3.2e-05,0.058345
113,00:25:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.83419420184859,42.83419420184859,7.165805798151433,7.165805798151433,302.97645694699753,293.0085847922021,0.1667013520204079,14.331611596302807,2.78e-06,50.0,3.2e-05,0.058208
114,00:25:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.78404258733627,42.78404258733627,7.215957412663748,7.215957412663748,302.9761736379351,293.0085845484403,0.16670136361043866,14.431914825327441,2.78e-06,50.0,3.2e-05,0.058072
115,00:25:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.73408257397358,42.73408257397358,7.265917426026448,7.265917426026448,302.9758899926376,293.0085843043884,0.16670137519403405,14.531834852052828,2.78e-06,50.0,3.2e-05,0.057936
116,00:25:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.68431327201975,42.68431327201975,7.315686727980273,7.315686727980273,302.97560602071604,293.0085840600547,0.16670138677119764,14.631373455960484,2.78e-06,50.0,3.2e-05,0.057801
117,00:25:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.63473379693449,42.63473379693449,7.365266203065528,7.365266203065528,302.9753217316878,293.0085838154474,0.166701398341933,14.730532406131003,2.78e-06,50.0,3.2e-05,0.057667
118,00:25:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.585343269340115,42.585343269340115,7.4146567306599,7.4146567306599,302.9750371349768,293.0085835705746,0.1667014099062437,14.82931346131976,2.78e-06,50.0,3.2e-05,0.057533
119,00:25:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.53614081498408,42.53614081498408,7.463859185015937,7.463859185015937,302.97475223991466,293.00858332544436,0.16670142146413333,14.927718370031828,2.78e-06,50.0,3.2e-05,0.0574
120,00:25:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.487125564701806,42.487125564701806,7.512874435298208,7.512874435298208,302.9744670557416,293.0085830800646,0.16670143301560542,15.025748870596377,2.78e-06,50.0,3.2e-05,0.057268
121,00:25:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.438296654379876,42.438296654379876,7.561703345620135,7.561703345620135,302.9741815916071,293.0085828344433,0.16670144456066358,15.123406691240238,2.78e-06,50.0,3.2e-05,0.057136
122,00:25:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.389653224919506,42.389653224919506,7.610346775080502,7.610346775080502,302.9738958565703,293.0085825885881,0.1667014560993113,15.22069355016098,2.78e-06,50.0,3.2e-05,0.057005
123,00:25:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.34119442220036,42.34119442220036,7.658805577799654,7.658805577799654,302.97360985960165,293.0085823425069,0.16670146763155222,15.317611155599264,2.78e-06,50.0,3.2e-05,0.056875
124,00:25:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.292919397044635,42.292919397044635,7.707080602955376,7.707080602955376,302.97332360958274,293.00858209620725,0.16670147915738984,15.414161205910714,2.78e-06,50.0,3.2e-05,0.056745
125,00:25:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.244827305181545,42.244827305181545,7.7551726948184605,7.7551726948184605,302.97303711530776,293.00858184969667,0.1667014906768277,15.510345389636903,2.78e-06,50.0,3.2e-05,0.056616
126,00:25:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.196917307212026,42.196917307212026,7.803082692787977,7.803082692787977,302.97275038548383,293.0085816029828,0.16670150218986943,15.606165385575931,2.78e-06,50.0,3.2e-05,0.056488
127,00:25:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.149188568573784,42.149188568573784,7.850811431426223,7.850811431426223,302.97246342873194,293.00858135607297,0.16670151369651853,15.701622862852416,2.78e-06,50.0,3.2e-05,0.05636
128,00:25:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.101640259506624,42.101640259506624,7.898359740493381,7.898359740493381,302.9721762535876,293.00858110897457,0.16670152519677858,15.796719480986743,2.78e-06,50.0,3.2e-05,0.056232
129,00:25:26,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.054271555018126,42.054271555018126,7.945728444981884,7.945728444981884,302.97188886850165,293.00858086169484,0.1667015366906531,15.89145688996374,2.78e-06,50.0,3.2e-05,0.056106
130,00:25:27,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,42.00708163484954,42.00708163484954,7.992918365150466,7.992918365150466,302.9716012818411,293.008580614241,0.16670154817814564,15.985836730300907,2.78e-06,50.0,3.2e-05,0.05598
131,00:25:28,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.960069683442065,41.960069683442065,8.03993031655794,8.03993031655794,302.97131350188954,293.0085803666202,0.16670155965925973,16.07986063311586,2.78e-06,50.0,3.2e-05,0.055855
132,00:25:29,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.91323488990333,41.91323488990333,8.086765110096682,8.086765110096682,302.971025536848,293.0085801188395,0.16670157113399892,16.17353022019333,2.78e-06,50.0,3.2e-05,0.05573
133,00:25:30,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.866576447974204,41.866576447974204,8.133423552025807,8.133423552025807,302.9707373948358,293.00857987090586,0.16670158260236678,16.266847104051585,2.78e-06,50.0,3.2e-05,0.055606
134,00:25:31,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.82009355599592,41.82009355599592,8.179906444004102,8.179906444004102,302.97044908389114,293.00857962282635,0.16670159406436683,16.35981288800815,2.78e-06,50.0,3.2e-05,0.055482
135,00:25:32,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.77378541687738,41.77378541687738,8.226214583122637,8.226214583122637,302.9701606119717,293.0085793746076,0.16670160552000257,16.45242916624523,2.78e-06,50.0,3.2e-05,0.055359
136,00:25:33,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.7276512380629,41.7276512380629,8.27234876193712,8.27234876193712,302.9698719869556,293.0085791262565,0.16670161696927757,16.5446975238742,2.78e-06,50.0,3.2e-05,0.055237
137,00:25:34,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.681690231500035,41.681690231500035,8.318309768499985,8.318309768499985,302.96958321664164,293.0085788777798,0.16670162841219538,16.63661953699992,2.78e-06,50.0,3.2e-05,0.055115
138,00:25:35,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.63590161360785,41.63590161360785,8.364098386392172,8.364098386392172,302.9692943087505,293.0085786291841,0.1667016398487595,16.728196772784287,2.78e-06,50.0,3.2e-05,0.054994
139,00:25:36,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.590284605245344,41.590284605245344,8.409715394754672,8.409715394754672,302.9690052709251,293.008578380476,0.16670165127897346,16.819430789509305,2.78e-06,50.0,3.2e-05,0.054874
140,00:25:37,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.54483843168022,41.54483843168022,8.455161568319795,8.455161568319795,302.9687161107313,293.0085781316621,0.1667016627028408,16.910323136639548,2.78e-06,50.0,3.2e-05,0.054754
141,00:25:38,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.49956232255785,41.49956232255785,8.500437677442164,8.500437677442164,302.9684268356586,293.0085778827487,0.16670167412036502,17.000875354884293,2.78e-06,50.0,3.2e-05,0.054634
142,00:25:39,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.454455511870556,41.454455511870556,8.545544488129456,8.545544488129456,302.96813745312073,293.0085776337423,0.16670168553154965,17.091088976258874,2.78e-06,50.0,3.2e-05,0.054515
143,00:25:40,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.40951723792713,41.40951723792713,8.59048276207288,8.59048276207288,302.96784797045655,293.0085773846491,0.16670169693639825,17.18096552414572,2.78e-06,50.0,3.2e-05,0.054397
144,00:25:41,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.36474674332262,41.36474674332262,8.635253256677391,8.635253256677391,302.96755839493034,293.0085771354755,0.1667017083349143,17.270506513354743,2.78e-06,50.0,3.2e-05,0.05428
145,00:25:42,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.32014327490834,41.32014327490834,8.679856725091678,8.679856725091678,302.9672687337326,293.00857688622756,0.1667017197271013,17.35971345018331,2.78e-06,50.0,3.2e-05,0.054162
146,00:25:43,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.27570608376217,41.27570608376217,8.724293916237853,8.724293916237853,302.9669789939808,293.0085766369115,0.16670173111296283,17.44858783247566,2.78e-06,50.0,3.2e-05,0.054046
147,00:25:44,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.23143442515907,41.23143442515907,8.76856557484094,8.76856557484094,302.96668918271973,293.00857638753337,0.16670174249250233,17.53713114968184,2.78e-06,50.0,3.2e-05,0.05393
148,00:25:45,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.18732755854194,41.18732755854194,8.812672441458078,8.812672441458078,302.9663993069225,293.0085761380992,0.16670175386572333,17.625344882916117,2.78e-06,50.0,3.2e-05,0.053815
149,00:25:46,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.14338474749251,41.14338474749251,8.856615252507503,8.856615252507503,302.9661093734907,293.00857588861487,0.1667017652326294,17.713230505014966,2.78e-06,50.0,3.2e-05,0.0537
150,00:25:47,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.099605259702734,41.099605259702734,8.90039474029728,8.90039474029728,302.96581938925556,293.00857563908636,0.16670177659322397,17.800789480594513,2.78e-06,50.0,3.2e-05,0.053585
151,00:25:48,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.055988366946224,41.055988366946224,8.94401163305379,8.94401163305379,302.965529360978,293.00857538951936,0.16670178794751056,17.888023266107545,2.78e-06,50.0,3.2e-05,0.053472
152,00:25:49,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,41.012533345050024,41.012533345050024,8.98746665494999,8.98746665494999,302.96523929534953,293.0085751399197,0.1667017992954927,17.974933309899942,2.78e-06,50.0,3.2e-05,0.053358
153,00:25:50,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.96923947386658,40.96923947386658,9.030760526133431,9.030760526133431,302.9649491989929,293.0085748902931,0.16670181063717385,18.061521052266826,2.78e-06,50.0,3.2e-05,0.053246
154,00:25:51,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.92610603724597,40.92610603724597,9.073893962754042,9.073893962754042,302.9646590784625,293.00857464064524,0.16670182197255753,18.14778792550804,2.78e-06,50.0,3.2e-05,0.053133
155,00:25:52,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.88313232300833,40.88313232300833,9.11686767699169,9.11686767699169,302.9643689402451,293.0085743909816,0.16670183330164726,18.233735353983327,2.78e-06,50.0,3.2e-05,0.053022
156,00:25:53,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.84031762291652,40.84031762291652,9.159682377083504,9.159682377083504,302.9640787907603,293.0085741413078,0.16670184462444648,18.319364754166944,2.78e-06,50.0,3.2e-05,0.052911
157,00:25:54,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.79766123264905,40.79766123264905,9.202338767350978,9.202338767350978,302.96378863636136,293.0085738916293,0.16670185594095877,18.404677534701896,2.78e-06,50.0,3.2e-05,0.0528
158,00:25:55,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.75516245177318,40.75516245177318,9.244837548226847,9.244837548226847,302.96349848333523,293.00857364195144,0.16670186725118752,18.489675096453627,2.78e-06,50.0,3.2e-05,0.05269
159,00:25:56,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.71282058371828,40.71282058371828,9.287179416281743,9.287179416281743,302.9632083379039,293.0085733922797,0.16670187855513632,18.57435883256342,2.78e-06,50.0,3.2e-05,0.052581
160,00:25:57,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.670634935749405,40.670634935749405,9.329365064250629,9.329365064250629,302.96291820622423,293.00857314261924,0.1667018898528086,18.658730128501176,2.78e-06,50.0,3.2e-05,0.052472
161,00:25:58,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.628604818941014,40.628604818941014,9.371395181059018,9.371395181059018,302.96262809438883,293.0085728929754,0.16670190114420783,18.742790362117955,2.78e-06,50.0,3.2e-05,0.052363
162,00:25:59,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.586729548151055,40.586729548151055,9.413270451848975,9.413270451848975,302.9623380084268,293.00857264335343,0.16670191242933752,18.826540903697875,2.78e-06,50.0,3.2e-05,0.052255
163,00:26:00,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.54500844199512,40.54500844199512,9.454991558004908,9.454991558004908,302.9620479543039,293.00857239375836,0.16670192370820114,18.909983116009744,2.78e-06,50.0,3.2e-05,0.052148
164,00:26:01,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.50344082282089,40.50344082282089,9.49655917717914,9.49655917717914,302.9617579379233,293.00857214419534,0.16670193498080219,18.993118354358206,2.78e-06,50.0,3.2e-05,0.052041
165,00:26:02,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.46202601668275,40.46202601668275,9.537973983317283,9.537973983317283,302.9614679651261,293.00857189466933,0.16670194624714413,19.075947966634487,2.78e-06,50.0,3.2e-05,0.051934
166,00:26:03,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.420763353316644,40.420763353316644,9.579236646683393,9.579236646683393,302.96117804169177,293.0085716451854,0.16670195750723044,19.158473293366697,2.78e-06,50.0,3.2e-05,0.051828
167,00:26:04,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.37965216611511,40.37965216611511,9.620347833884924,9.620347833884924,302.9608881733389,293.00857139574833,0.16670196876106455,19.24069566776977,2.78e-06,50.0,3.2e-05,0.051723
168,00:26:05,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.338691792102544,40.338691792102544,9.661308207897491,9.661308207897491,302.96059836572545,293.0085711463632,0.16670198000865,19.3226164157949,2.78e-06,50.0,3.2e-05,0.051618
169,00:26:06,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.29788157191064,40.29788157191064,9.702118428089404,9.702118428089404,302.9603086244495,293.00857089703464,0.16670199124999022,19.404236856178713,2.78e-06,50.0,3.2e-05,0.051513
170,00:26:07,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.25722084975401,40.25722084975401,9.74277915024603,9.74277915024603,302.9600189550496,293.00857064776756,0.1667020024850887,19.485558300491967,2.78e-06,50.0,3.2e-05,0.051409
171,00:26:08,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.2167089734061,40.2167089734061,9.783291026593936,9.783291026593936,302.95972936300524,293.0085703985666,0.1667020137139489,19.566582053187787,2.78e-06,50.0,3.2e-05,0.051306
172,00:26:09,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.17634529417518,40.17634529417518,9.82365470582486,9.82365470582486,302.9594398537376,293.0085701494364,0.1667020249365743,19.647309411649626,2.78e-06,50.0,3.2e-05,0.051203
173,00:26:10,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.136129166880586,40.136129166880586,9.863870833119455,9.863870833119455,302.95915043261,293.00856990038176,0.1667020361529683,19.727741666238817,2.78e-06,50.0,3.2e-05,0.0511
174,00:26:11,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.09605994982917,40.09605994982917,9.903940050170876,9.903940050170876,302.95886110492813,293.008569651407,0.16670204736313443,19.807880100341645,2.78e-06,50.0,3.2e-05,0.050998
175,00:26:12,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.05613700479189,40.05613700479189,9.94386299520815,9.94386299520815,302.9585718759407,293.00856940251686,0.16670205856707612,19.887725990416204,2.78e-06,50.0,3.2e-05,0.050896
176,00:26:13,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,40.01635969698067,40.01635969698067,9.983640303019369,9.983640303019369,302.9582827508401,293.0085691537156,0.16670206976479685,19.96728060603864,2.78e-06,50.0,3.2e-05,0.050795
177,00:26:14,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.976727395025335,39.976727395025335,10.023272604974698,10.023272604974698,302.9579937347627,293.00856890500785,0.16670208095630001,20.04654520994932,2.78e-06,50.0,3.2e-05,0.050695
178,00:26:15,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.93723947095084,39.93723947095084,10.062760529049193,10.062760529049193,302.9577048327893,293.00856865639787,0.1667020921415891,20.125521058098307,2.78e-06,50.0,3.2e-05,0.050594
179,00:26:16,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.897895300154595,39.897895300154595,10.102104699845436,10.102104699845436,302.95741604994583,293.00856840789004,0.16670210332066757,20.204209399690797,2.78e-06,50.0,3.2e-05,0.050495
180,00:26:17,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.85869426138404,39.85869426138404,10.141305738615989,10.141305738615989,302.95712739120347,293.0085681594886,0.16670211449353886,20.282611477231917,2.78e-06,50.0,3.2e-05,0.050395
181,00:26:18,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.81963573671435,39.81963573671435,10.180364263285671,10.180364263285671,302.9568388614795,293.0085679111978,0.16670212566020645,20.360728526571283,2.78e-06,50.0,3.2e-05,0.050297
182,00:26:19,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.78071911152637,39.78071911152637,10.219280888473655,10.219280888473655,302.9565504656375,293.0085676630218,0.16670213682067375,20.43856177694724,2.78e-06,50.0,3.2e-05,0.050198
183,00:26:20,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.741943774484646,39.741943774484646,10.258056225515384,10.258056225515384,302.9562622084879,293.0085674149648,0.1667021479749442,20.5161124510307,2.78e-06,50.0,3.2e-05,0.0501
184,00:26:21,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.70330911751571,39.70330911751571,10.29669088248432,10.29669088248432,302.95597409478836,293.0085671670309,0.16670215912302125,20.593381764968576,2.78e-06,50.0,3.2e-05,0.050003
185,00:26:22,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.66481453578651,39.66481453578651,10.335185464213513,10.335185464213513,302.9556861292445,293.00856691922405,0.16670217026490836,20.670370928426962,2.78e-06,50.0,3.2e-05,0.049906
186,00:26:23,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.626459427683024,39.626459427683024,10.373540572317003,10.373540572317003,302.95539831651,293.0085666715484,0.1667021814006089,20.74708114463394,2.78e-06,50.0,3.2e-05,0.049809
187,00:26:24,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.58824319478898,39.58824319478898,10.411756805211049,10.411756805211049,302.9551106611873,293.0085664240078,0.1667021925301264,20.82351361042203,2.78e-06,50.0,3.2e-05,0.049713
188,00:26:25,1.388888e-06,1.388888e-06,100,100,333,0,293,0.01,39.55016524186483,39.55016524186483,10.449834758135191,10.449834758135191,302.9548231678278,293.0085661766063,0.1667022036534642,20.899669516270325,2.78e-06,50.0,3.2e-05,0.049617
